station,0
308511,0.25888253691124635
308512,0.8427909753527542
311903,2.236982601110977
311974,5.513122035351632
312010,5.42675157514129
312098,1.961582966640236
312103,3.7705184995574936
312132,0.6415686229853433
312133,1.1212913317467426
312134,0.6399416159663974
312139,5.314501146808989
312188,2.4147718065157644
312205,2.668917654021468
312220,2.3981623327135164
312233,1.5663305681572657
312236,2.668917654021468
312264,2.4255585551118144
312326,1.7903914383680994
312343,1.6674157204389637
312346,1.7602277956599421
312382,1.5096250964875608
312386,1.838084025115669
312388,2.0396863732381356
312420,2.125527492190207
312421,2.1501023107282102
312422,1.8196442773013974
312425,1.8839510809423141
312439,1.9101692005549273
312513,1.3110429140480446
312514,2.0967461428704457
312517,2.123169411711502
312520,2.241754243910426
312523,2.2798898417630404
312525,2.0581585857091893
312527,2.490154472820222
312562,2.650312469137646
312564,1.8498751840358347
312566,1.424556651526981
312570,1.2577277057571974
312648,1.352571360329051
312651,1.5654860561371853
312689,1.419298546819153
312694,1.9603071543411648
312745,2.4198051960654734
312757,3.4515176897401827
312771,2.136374375400106
312782,2.171644009297013
312804,2.4850038892400494
312807,2.1124653961500424
312854,1.8892221763703947
312856,2.482201732093694
312857,2.476524046283426
312858,1.7536144613943858
312865,3.1244553757430964
312895,2.199022843763997
312896,1.8170214500307669
312898,1.644130203817305
312940,2.017919844218207
312942,2.0823747069929195
312944,1.8663564511961817
312946,1.8848384633474276
313000,1.8165977214146516
313003,2.0775830064228686
313005,1.7756111906195018
313010,1.8132581320702423
313035,1.8769575747768237
313037,1.5997558530096996
313055,1.4344307179049123
313080,1.1947356444500743
313082,0.8813858618401408
313111,1.687922096206855
313114,1.8554605327550304
313132,1.7165593453269687
313144,2.2265979830214873
313159,1.3342804966976438
313166,1.1170003924776162
313172,1.3811980086783409
313178,0.8429099765734324
313184,1.813312154217747
313190,1.1872210152572107
313197,2.3606519025209987
313204,2.1174216534801023
313339,1.0252687495764692
313344,0.9517861742465011
313349,0.9304340681256992
313368,2.397557177540319
313376,2.668728024586976
313386,2.826113448762951
313393,2.713433056773407
313405,2.438198476365013
313406,2.618850753183663
313414,2.687968326370843
313420,2.2240795805307987
313426,2.401445602943793
313432,2.3981623327135164
313438,2.2974169421186406
313444,2.3769813170640717
313450,2.4125192217047755
313456,2.255893412714377
313468,2.4721987019433542
313469,2.611116694230843
313475,2.367886263993274
313482,2.530783615635559
313487,1.324513716716062
313493,2.444619127199743
313512,2.0195360755625416
313551,0.9200737702975325
313552,0.9521157521140103
313560,2.2323420650703985
313567,2.317476852221566
313601,0.6101114349682285
313606,0.8688082602966912
313612,1.3153820148915936
313618,1.2299969311869843
313625,1.1850514626533213
313631,1.033013276699004
313640,1.8604541311908769
313646,1.85324129132165
313652,1.8512544422416994
313658,1.6748109974225542
313671,2.7195995634343646
313684,2.5213300314909257
313698,2.5575757514849546
313728,2.632603616539082
313740,1.8960717708734967
313747,2.491251806141293
313753,2.159793700628359
313765,2.0027435993109215
313772,1.2195092111190973
313790,2.208783296844291
313822,1.7450475166152073
313824,1.6953217613105969
313835,1.5000019068558663
313840,1.5075444148770565
313846,2.3981623327135164
313852,2.3981623327135164
313861,1.9566397136644345
313867,1.9693997219044375
313874,1.7450475166152073
313890,2.6859071721067322
313897,2.2859698872996184
313904,1.5327423454581741
313912,1.669552700533961
313931,2.093503029688223
313938,2.668917654021468
313951,2.354161382522024
313956,0.5911987198850527
313979,1.9018400394522745
314000,0.4781749054651232
314001,0.5192016659986006
314013,1.7203512827149743
314025,1.8758837368179568
314036,1.204452260231307
314042,1.1928124714840835
314059,1.2260539214485542
314121,2.446094762915442
314147,1.8356879987426478
314157,2.6894702871007383
314159,1.0806851017064234
314165,0.9596572303209512
314217,1.4327760433929422
314230,0.759212365106349
314241,0.8532586341180236
314248,1.0855572356466638
314254,0.6044075143584637
314255,0.49497699029242354
314270,2.668966199298017
314277,0.5866058162478905
314336,0.6013255603614421
314342,0.7929586689809223
314355,0.7202431506766794
314371,2.668917654021468
314379,0.7041908010706407
314419,2.3981623327135164
314433,2.668917654021468
314446,2.446712651568674
314460,2.4701969367360967
314485,2.721581208390964
314491,3.150102203369214
314501,1.5163799223597707
314509,0.6229460128953003
314514,1.3756050374695263
314521,0.5028598065452774
314536,1.4529860118381386
314548,2.151010547422054
314559,2.668917654021468
314580,0.4482390775907676
314598,1.9721069605145773
314617,1.364567620767005
314625,0.6809923813898952
314652,0.9908605737992229
314668,1.9144044911297824
314681,1.3466401598300566
314689,1.2141484560312616
314697,1.0201253260586383
314698,0.5919507798914613
314711,2.0197668974771563
314712,1.8356435034177327
314724,1.2302864179810988
314730,1.2043779472674185
314768,1.3749841440745498
314773,1.462224818748526
314780,2.267295017405766
314786,1.6366685815233915
314792,2.065216979384251
314799,2.668917654021468
314808,1.745145278639218
314821,3.125144122067949
314828,3.0759328155373376
314835,2.3979812966123695
314843,2.668966199298017
314848,2.3542599718302117
314853,2.668917654021468
314876,0.931681168877195
314877,1.347516068617663
314886,1.4934071264509574
314909,2.09810115511701
314936,2.2476349983167965
314955,2.668917654021468
314982,2.69402972887911
314994,2.630896421749749
315006,2.477852068847367
315017,2.574575297230679
315030,2.6545444703074033
315042,2.4718746501234703
315054,2.6684966089162026
315060,0.7703647343708709
315098,0.6805583789481159
315105,0.7209662429505593
315804,1.3322888082646436
315822,0.5251747566757411
315823,0.33840330309422234
315824,0.5595497431994597
315825,0.5023866407340639
315826,0.6784412531143249
315827,0.32614626739410707
315828,0.2224298527762991
315830,0.5919507798914613
315831,0.5919507798914613
315832,0.5919507798914613
315833,0.349223099167603
315834,0.33099554174320583
315835,0.4582048232873837
315836,0.5168465138729063
315837,0.5087921627400461
315838,0.519480230536135
315839,0.44905805737669224
315841,0.4712942209386433
315842,0.4749824760716421
315843,0.5410740366845637
315846,0.4798383693241289
315847,0.5616434858757163
315849,0.5555981741293725
315850,0.5592935841514073
315852,0.2934701055491358
315853,0.609146241376014
315854,0.6271075822935918
315855,0.6130165958790584
315856,0.6286450419279036
315857,0.5919507798914613
315858,0.5172735021923464
315860,0.24449775658859332
315862,0.3289322358825427
315863,0.5919507798914613
315864,0.5879202745509352
