,station,district,route,station_length,samples,percent_observed,total_flow,avg_occupancy,avg_speed,delay_35,delay_40,delay_45,delay_50,delay_55,delay_60,hour,Latitude,Longitude,direction_of_travel,lane_type,total_flow_normalization,dst_score
0,308511,3.0,50.0,4.200285714285714,230.82142857142856,78.57142857142857,421.2142857142857,0.0147035714285714,66.03214285714286,0.0,0.0,0.0,0.0107142857142857,0.0249999999999999,0.0428571428571428,18.0,38.761062,-120.569835,E,ML,0.027692986822702898,0.276929868227029
1,308512,3.0,50.0,3.995,113.5,0.0,1339.107142857143,0.0492714285714285,62.98571428571428,0.0,0.0,0.0,0.0,0.0,0.1321428571428571,18.0,38.761182,-120.569866,W,ML,0.08804040536859803,0.8804040536859803
2,311903,3.0,50.0,0.883,347.0357142857143,31.821428571428573,4523.321428571428,0.0691178571428571,57.04285714285714,0.0214285714285714,0.1035714285714285,0.3107142857142856,0.9357142857142858,2.582142857142857,5.528571428571429,18.0,38.566906,-121.505888,E,ML,0.29738849076274293,2.973884907627429
3,311974,3.0,50.0,0.466,231.42857142857144,38.57142857142857,10480.642857142857,0.1324178571428571,52.30357142857143,1.5035714285714286,2.892857142857143,5.046428571428572,7.978571428571429,11.667857142857144,16.4,18.0,38.564153,-121.495585,E,ML,0.6890561749208705,6.890561749208705
4,312010,3.0,50.0,1.218,231.39285714285717,38.57142857142857,9212.714285714286,0.1542678571428571,51.50357142857143,18.02142857142857,22.464285714285715,28.0,34.71785714285714,42.61785714285714,52.20357142857143,18.0,38.56381600000001,-121.49331599999998,W,ML,0.6056954475866668,6.056954475866668
5,312098,3.0,50.0,0.483,231.28571428571428,48.21428571428572,3907.75,0.0462714285714285,65.10714285714286,0.0,0.0,0.0,0.0142857142857142,0.0714285714285714,0.1964285714285714,18.0,38.55902,-121.476106,E,ML,0.2569173765626321,2.5691737656263207
6,312103,3.0,50.0,0.954,347.1428571428572,0.0,6047.607142857143,0.114975,57.43214285714286,0.0964285714285714,0.525,1.3607142857142858,2.6392857142857147,4.964285714285714,8.560714285714285,18.0,38.560995,-121.462999,W,ML,0.3976035728038621,3.976035728038621
7,312132,3.0,5.0,1.347,0.0,0.0,1158.25,0.0464821428571428,64.85,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,18.0,38.409782,-121.48412,S,ML,0.07614984361938931,0.7614984361938931
8,312133,3.0,5.0,0.8229999999999998,346.85714285714283,96.42857142857144,2062.214285714286,0.042775,66.81071428571428,0.0321428571428571,0.0714285714285714,0.1142857142857143,0.175,0.2892857142857142,0.5214285714285715,18.0,38.428229,-121.487572,N,ML,0.13558151985047573,1.3558151985047573
9,312134,3.0,5.0,1.342,231.1071428571429,96.42857142857144,1150.7857142857142,0.0479678571428571,66.48571428571428,0.0,0.0,0.0,0.0142857142857142,0.0607142857142857,0.2285714285714286,18.0,38.412421,-121.484289,N,ML,0.07565909966094053,0.7565909966094053
10,312139,3.0,50.0,0.454,0.0,0.0,9307.5,0.1110214285714285,57.58928571428572,0.0,0.0178571428571428,0.1607142857142857,0.9,2.6607142857142856,5.628571428571428,18.0,38.562537,-121.48957699999998,E,ML,0.6119271914418011,6.119271914418011
11,312188,3.0,50.0,0.692,0.0,0.0,4465.892857142857,0.0870607142857142,62.91785714285714,0.4285714285714285,0.7607142857142858,1.2107142857142856,1.8,2.5,3.382142857142857,18.0,38.551104,-121.429758,W,ML,0.29361281475706996,2.9361281475706997
12,312205,3.0,50.0,0.468,0.0,0.0,5045.285714285715,0.0866428571428571,62.67142857142857,0.0,0.0,0.0142857142857142,0.1142857142857143,0.3999999999999999,1.0285714285714287,18.0,38.552893,-121.413693,W,ML,0.3317053469958956,3.317053469958956
13,312220,3.0,50.0,0.6900000000000001,0.0,0.0,4294.0,0.0715142857142857,66.21428571428571,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,18.0,38.560891000000005,-121.45953900000002,W,ML,0.2823116153694433,2.8231161536944334
14,312233,3.0,99.0,0.643,346.17857142857144,96.42857142857144,2766.928571428572,0.0446857142857142,66.83214285714286,0.0,0.0,0.0,0.0178571428571428,0.0357142857142857,0.0571428571428571,18.0,38.468819,-121.416935,N,ML,0.18191338486536243,1.8191338486536244
15,312236,3.0,50.0,0.281,222.8571428571429,0.0,5045.285714285715,0.0866428571428571,62.67142857142857,0.0,0.0,0.0142857142857142,0.0571428571428571,0.2571428571428572,0.6285714285714287,18.0,38.553882,-121.437973,W,ML,0.3317053469958956,3.317053469958956
16,312264,3.0,50.0,0.394,0.0,0.0,4338.357142857143,0.0670357142857142,65.40714285714286,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,18.0,38.558665,-121.381217,W,ML,0.2852279024335265,2.852279024335265
17,312326,3.0,80.0,0.404,462.57142857142856,85.71428571428571,3186.3214285714284,0.0468535714285714,65.78571428571429,0.0285714285714285,0.0392857142857142,0.0499999999999999,0.0714285714285714,0.1285714285714285,0.2571428571428572,18.0,38.632748,-121.502715,W,ML,0.20948662076997493,2.0948662076997495
18,312343,3.0,80.0,0.429,346.9642857142857,92.85714285714286,3074.428571428572,0.0576321428571428,64.78928571428571,0.0,0.0,0.0,0.0,0.0071428571428571,0.1071428571428571,18.0,38.633055,-121.501501,E,ML,0.20213015750767818,2.021301575076782
19,312346,3.0,80.0,0.44,347.0,92.85714285714286,3294.285714285714,0.0749321428571428,64.1,0.0,0.0,0.0,0.0142857142857142,0.0428571428571428,0.2642857142857143,18.0,38.63434,-121.499686,W,ML,0.2165847977383513,2.165847977383513
20,312382,3.0,99.0,0.367,347.0,92.89285714285714,2723.8214285714284,0.059975,65.71785714285714,0.0,0.0,0.0035714285714285,0.0107142857142857,0.0142857142857142,0.0357142857142857,18.0,38.473227,-121.421498,N,ML,0.17907927980389027,1.7907927980389027
21,312386,3.0,99.0,0.3729999999999999,347.0357142857143,96.42857142857144,3350.6428571428573,0.0395678571428571,68.01071428571429,0.0035714285714285,0.0071428571428571,0.0178571428571428,0.0285714285714285,0.0499999999999999,0.0714285714285714,18.0,38.477038,-121.425542,N,ML,0.22029003202750047,2.202900320275005
22,312388,3.0,99.0,0.341,347.1428571428572,96.42857142857144,3734.285714285714,0.0732214285714285,65.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0964285714285714,18.0,38.48152799999999,-121.430345,N,ML,0.24551286265743724,2.4551286265743726
23,312420,3.0,99.0,0.322,334.2857142857143,89.28571428571429,4439.75,0.1055428571428571,59.16428571428571,0.175,0.3285714285714285,0.5464285714285715,0.7928571428571428,1.1,1.657142857142857,18.0,38.484562,-121.433775,S,ML,0.29189403687389054,2.9189403687389053
24,312421,3.0,99.0,0.46,344.0357142857143,96.42857142857144,3892.642857142857,0.114825,65.03214285714286,0.0,0.0,0.0,0.0,0.0178571428571428,0.2214285714285714,18.0,38.488691,-121.437961,N,ML,0.2559241483596472,2.5592414835964723
25,312422,3.0,99.0,0.37,321.35714285714283,82.14285714285714,3253.928571428572,0.0734964285714285,63.76428571428571,0.0035714285714285,0.0035714285714285,0.0142857142857142,0.0321428571428571,0.1107142857142857,0.3071428571428571,18.0,38.494881,-121.444522,N,ML,0.2139314930826235,2.139314930826235
26,312425,3.0,99.0,0.3489999999999999,334.07142857142856,85.71428571428571,3409.0714285714284,0.0688964285714285,65.29285714285714,0.0,0.0,0.0035714285714285,0.0214285714285714,0.0464285714285714,0.075,18.0,38.496957,-121.446721,N,ML,0.22413145363526218,2.241314536352622
27,312439,3.0,80.0,0.664,461.8571428571428,92.85714285714286,3616.571428571429,0.0641928571428571,66.23928571428571,0.0,0.0,0.0,0.0,0.0,0.0642857142857142,18.0,38.634771,-121.498277,E,ML,0.2377736660686948,2.377736660686948
28,312513,3.0,99.0,0.535,446.6785714285714,92.85714285714286,2333.428571428572,0.0496964285714285,67.82142857142857,0.0,0.0035714285714285,0.0214285714285714,0.0464285714285714,0.0857142857142857,0.1464285714285714,18.0,38.502687,-121.45278999999998,N,ML,0.1534126663598539,1.5341266635985389
29,312514,3.0,99.0,0.377,344.0357142857143,96.42857142857144,3803.928571428572,0.0853142857142857,58.25714285714286,1.7035714285714287,2.632142857142857,3.396428571428572,4.0321428571428575,4.610714285714286,5.1571428571428575,18.0,38.509079,-121.459013,N,ML,0.25009157423148093,2.500915742314809
30,312517,3.0,99.0,0.359,346.92857142857144,96.42857142857144,4312.642857142857,0.0956178571428571,60.83928571428572,0.0035714285714285,0.0178571428571428,0.0535714285714285,0.1107142857142857,0.25,0.6714285714285715,18.0,38.51012099999999,-121.459962,S,ML,0.28353730123695653,2.8353730123695655
31,312520,3.0,99.0,0.394,344.1428571428572,96.42857142857144,4036.035714285714,0.09745,63.00357142857143,0.0749999999999999,0.1499999999999999,0.2464285714285714,0.3535714285714286,0.4714285714285714,0.7392857142857142,18.0,38.511704,-121.46048,N,ML,0.2653515980877422,2.6535159808774225
32,312523,3.0,99.0,0.434,347.1428571428572,96.42857142857144,4071.678571428572,0.0903142857142857,63.50714285714286,0.0892857142857142,0.15,0.2357142857142857,0.3285714285714286,0.4464285714285714,0.6785714285714286,18.0,38.519594,-121.464642,N,ML,0.2676949591907656,2.676949591907656
33,312525,3.0,99.0,0.248,347.0357142857143,64.60714285714286,3574.035714285714,0.0981571428571428,60.6,0.0178571428571428,0.0499999999999999,0.1,0.1607142857142857,0.2357142857142857,0.5,18.0,38.52335,-121.46665,N,ML,0.23497712992270195,2.3497712992270197
34,312527,3.0,99.0,0.594,346.2142857142857,64.60714285714286,4246.285714285715,0.1076857142857142,60.785714285714285,0.0571428571428571,0.1535714285714286,0.275,0.4642857142857143,0.7,1.4321428571428572,18.0,38.526244,-121.468176,N,ML,0.2791746109269191,2.791746109269191
35,312562,3.0,99.0,0.206,454.1785714285714,96.42857142857144,4649.178571428572,0.1312642857142857,52.346428571428575,5.128571428571428,6.010714285714286,6.792857142857143,7.510714285714286,8.160714285714286,8.85357142857143,18.0,38.542279,-121.473702,N,ML,0.3056630443970659,3.0566304439706586
36,312564,3.0,99.0,0.329,617.1071428571429,96.42857142857144,4077.821428571429,0.0739035714285714,63.48571428571428,0.0,0.0071428571428571,0.0249999999999999,0.0857142857142857,0.3642857142857142,0.8892857142857142,18.0,38.54542299999999,-121.473985,S,ML,0.2680988250321684,2.6809882503216844
37,312566,3.0,99.0,0.574,341.1428571428572,85.82142857142857,2570.0,0.0633642857142857,63.98214285714285,0.5285714285714286,0.6214285714285716,0.7285714285714285,0.8285714285714285,0.9464285714285714,1.2035714285714287,18.0,38.555907,-121.474179,N,ML,0.16896619736829746,1.6896619736829745
38,312570,3.0,99.0,0.552,308.57142857142856,96.42857142857144,2573.785714285714,0.0964321428571428,59.1,0.0,0.0,0.0249999999999999,0.25,0.8535714285714286,1.667857142857143,18.0,38.446758,-121.405805,S,ML,0.16921509143334804,1.6921509143334803
39,312648,3.0,99.0,0.644,231.3571428571429,96.42857142857144,2420.285714285714,0.0818714285714285,62.66428571428571,0.1071428571428571,0.1678571428571428,0.225,0.2928571428571428,0.3857142857142857,0.6285714285714287,18.0,38.455428,-121.409707,N,ML,0.15912314151271237,1.5912314151271236
40,312651,3.0,99.0,0.503,346.8928571428572,96.42857142857144,2813.1428571428573,0.0636964285714285,65.09642857142858,0.0035714285714285,0.0214285714285714,0.0499999999999999,0.0892857142857142,0.1392857142857143,0.2035714285714285,18.0,38.456958,-121.410442,N,ML,0.18495177090475343,1.8495177090475343
41,312689,3.0,51.0,0.561,0.0,0.0,2594.0,0.0453392857142857,61.88214285714286,0.0892857142857142,0.2321428571428571,0.4392857142857142,0.7214285714285714,1.0285714285714287,1.4678571428571427,18.0,38.56768,-121.46946,N,ML,0.17054409181842944,1.7054409181842944
42,312694,3.0,51.0,0.426,445.6785714285714,44.642857142857146,3813.75,0.0994071428571428,53.364285714285714,6.264285714285713,7.192857142857143,8.039285714285715,8.821428571428571,9.55,10.357142857142858,18.0,38.575691,-121.465994,N,ML,0.2507372899662819,2.507372899662819
43,312745,3.0,51.0,0.427,346.10714285714283,96.42857142857144,4622.214285714285,0.1624285714285714,52.85357142857144,3.45,4.542857142857143,5.582142857142857,6.521428571428571,7.5,8.860714285714286,18.0,38.579355,-121.46446,N,ML,0.30389026119788487,3.0389026119788487
44,312757,3.0,51.0,0.441,556.2857142857143,76.17857142857143,6043.392857142857,0.2436321428571428,40.33928571428572,14.696428571428571,19.807142857142857,24.11785714285714,27.714285714285715,30.87142857142857,33.86785714285714,18.0,38.596555,-121.443773,S,ML,0.397326502052202,3.97326502052202
45,312771,3.0,51.0,0.218,337.6428571428572,94.07142857142856,4209.142857142857,0.2777857142857142,25.725,16.375,18.935714285714287,20.99642857142857,22.678571428571427,24.11428571428572,25.339285714285715,18.0,38.597705,-121.443157,S,ML,0.27673263142076243,2.767326314207624
46,312782,3.0,51.0,0.427,462.7142857142857,96.42857142857144,4217.357142857143,0.0592714285714285,65.01428571428572,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,18.0,38.605082,-121.43308,N,ML,0.27727268458077786,2.7727268458077785
47,312804,3.0,51.0,0.352,427.2857142857143,85.85714285714286,4801.0,0.0718642857142857,61.81785714285714,0.6214285714285713,0.9142857142857144,1.3392857142857142,1.8571428571428568,2.417857142857143,3.0535714285714284,18.0,38.609733,-121.428176,N,ML,0.315644635628481,3.15644635628481
48,312807,3.0,51.0,0.417,462.82142857142856,96.42857142857144,4168.285714285715,0.0511035714285714,65.76428571428572,0.0,0.0107142857142857,0.0357142857142857,0.0607142857142857,0.125,0.2464285714285714,18.0,38.612976,-121.424576,N,ML,0.27404645396399024,2.7404645396399023
49,312854,3.0,51.0,0.691,339.82142857142856,72.85714285714286,3627.214285714286,0.0934964285714285,58.66428571428571,0.7678571428571429,0.8821428571428571,0.9892857142857142,1.0785714285714283,1.375,2.5892857142857144,18.0,38.573898,-121.467078,S,ML,0.23847338711949734,2.3847338711949733
50,312856,3.0,51.0,0.219,337.3928571428572,92.25,5092.75,0.1182571428571428,54.48214285714285,0.0,0.0071428571428571,0.0214285714285714,0.2178571428571428,0.8892857142857142,2.0964285714285715,18.0,38.584861,-121.456996,S,ML,0.33482591503789766,3.3482591503789765
51,312857,3.0,51.0,0.617,337.3928571428572,92.25,5031.571428571428,0.1166357142857142,50.142857142857146,1.125,2.2642857142857142,3.7714285714285714,5.607142857142857,8.314285714285715,12.196428571428571,18.0,38.58611,-121.449127,S,ML,0.3308036930243916,3.308036930243916
52,312858,3.0,51.0,0.3969999999999999,222.8571428571429,89.28571428571429,3343.285714285714,0.1413607142857142,61.096428571428575,0.0214285714285714,0.0607142857142857,0.0964285714285714,0.1321428571428571,0.2535714285714286,0.5714285714285714,18.0,38.600789,-121.438319,N,ML,0.21980633224070403,2.1980633224070405
