,station,district,route,station_length,samples,percent_observed,total_flow,avg_occupancy,avg_speed,delay_35,delay_40,delay_45,delay_50,delay_55,delay_60,hour,Latitude,Longitude,direction_of_travel,lane_type,total_flow_normalization,dst_score
0,308511,3.0,50.0,4.200285714285714,222.4642857142857,75.0,403.4642857142857,0.0155928571428571,66.28214285714286,0.0,0.0035714285714285,0.0071428571428571,0.0107142857142857,0.0142857142857142,0.0249999999999999,7.0,38.761062,-120.569835,E,ML,0.02845362590420923,0.28453625904209234
1,308512,3.0,50.0,3.995,156.92857142857142,0.0,1262.4642857142858,0.0456535714285714,63.832142857142856,0.0,0.0,0.0,0.0,0.0,0.0857142857142857,7.0,38.761182,-120.569866,W,ML,0.08903312579338693,0.8903312579338694
2,311903,3.0,50.0,0.883,334.2142857142857,30.642857142857142,3757.678571428572,0.0819714285714285,55.45,3.1,4.05,5.285714285714286,6.9,8.910714285714286,11.164285714285716,7.0,38.566906,-121.505888,E,ML,0.26500382840677833,2.6500382840677834
3,311974,3.0,50.0,0.466,222.89285714285717,37.142857142857146,8752.92857142857,0.1450964285714286,51.3,7.885714285714286,10.303571428571429,12.757142857142856,15.18214285714286,18.017857142857142,21.682142857142857,7.0,38.564153,-121.495585,E,ML,0.6172852566040016,6.1728525660400155
4,312010,3.0,50.0,1.218,222.8571428571429,37.142857142857146,8746.75,0.127325,56.525,2.771428571428572,3.942857142857143,5.917857142857143,9.967857142857142,16.95,26.77857142857143,7.0,38.56381600000001,-121.49331599999998,W,ML,0.6168495234641036,6.1684952346410356
5,312098,3.0,50.0,0.483,222.64285714285717,46.42857142857143,4042.571428571429,0.0472785714285714,65.73214285714286,0.0,0.0,0.0,0.0,0.0,0.0035714285714285,7.0,38.55902,-121.476106,E,ML,0.285095407926817,2.8509540792681696
6,312103,3.0,50.0,0.954,334.2857142857143,0.0,5738.392857142857,0.0986571428571428,60.45,0.0,0.0178571428571428,0.1464285714285714,0.4321428571428571,1.3571428571428572,4.567857142857143,7.0,38.560995,-121.462999,W,ML,0.40469030204114526,4.0469030204114524
7,312132,3.0,5.0,1.347,0.0,0.0,955.9642857142856,0.0434571428571428,67.05357142857143,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,7.0,38.409782,-121.48412,S,ML,0.06741773962804004,0.6741773962804004
8,312133,3.0,5.0,0.8229999999999998,334.0357142857143,92.85714285714286,2265.678571428572,0.0511892857142857,63.760714285714286,0.0892857142857142,0.1499999999999999,0.2142857142857142,0.3892857142857143,0.8821428571428571,1.6714285714285713,7.0,38.428229,-121.487572,N,ML,0.15978309053174558,1.5978309053174558
9,312134,3.0,5.0,1.342,222.4642857142857,92.85714285714286,1039.428571428571,0.0512142857142857,61.146428571428565,0.0,0.0035714285714285,0.0785714285714285,0.325,0.8714285714285713,1.7214285714285715,7.0,38.412421,-121.484289,N,ML,0.07330391504966852,0.7330391504966851
