,station,district,route,station_length,samples,percent_observed,total_flow,avg_occupancy,avg_speed,delay_35,delay_40,delay_45,delay_50,delay_55,delay_60,hour,Latitude,Longitude,direction_of_travel,lane_type,total_flow_normalization,dst_score
0,308511,3.0,50.0,4.200285714285714,222.1071428571429,75.0,302.0357142857143,0.0124392857142857,66.30714285714285,0.0,0.0,0.0,0.0,0.0035714285714285,0.0142857142857142,6.0,38.761062,-120.569835,E,ML,0.022591037312475956,0.22591037312475956
1,308512,3.0,50.0,3.995,176.92857142857142,0.0,976.0357142857144,0.0372857142857142,64.1,0.0,0.0,0.0,0.0,0.0,0.0249999999999999,6.0,38.761182,-120.569866,W,ML,0.07300348335256658,0.7300348335256658
2,311903,3.0,50.0,0.883,334.2857142857143,30.642857142857142,3351.8214285714284,0.0445321428571428,62.93928571428571,0.0,0.0071428571428571,0.0214285714285714,0.0464285714285714,0.1964285714285714,0.6607142857142857,6.0,38.566906,-121.505888,E,ML,0.2507025473351284,2.507025473351284
3,311974,3.0,50.0,0.466,225.1071428571429,37.142857142857146,8085.785714285715,0.0840321428571428,62.7,0.0,0.0,0.0,0.0178571428571428,0.1357142857142857,1.207142857142857,6.0,38.564153,-121.495585,E,ML,0.6047837329572168,6.047837329572168
4,312010,3.0,50.0,1.218,224.92857142857144,37.142857142857146,8218.57142857143,0.1144107142857142,59.07857142857143,2.289285714285714,2.6928571428571426,3.282142857142857,4.889285714285714,8.582142857142857,15.532142857142857,6.0,38.56381600000001,-121.49331599999998,W,ML,0.6147155618241655,6.147155618241655
5,312098,3.0,50.0,0.483,224.1071428571429,46.42857142857143,2925.535714285714,0.0342107142857142,66.125,0.0,0.0,0.0,0.0,0.0,0.0,6.0,38.55902,-121.476106,E,ML,0.21881811770739837,2.1881811770739836
6,312103,3.0,50.0,0.954,335.07142857142856,0.0,5375.892857142857,0.0911464285714285,62.075,0.0571428571428571,0.1785714285714285,0.3214285714285714,0.4607142857142857,0.7142857142857143,2.617857142857143,6.0,38.560995,-121.462999,W,ML,0.4020948198486985,4.020948198486985
7,312132,3.0,5.0,1.347,0.0,0.0,741.8214285714286,0.0386821428571428,65.05357142857143,0.0,0.0,0.0,0.0,0.0,0.0107142857142857,6.0,38.409782,-121.48412,S,ML,0.05548521177928794,0.5548521177928794
8,312133,3.0,5.0,0.8229999999999998,333.82142857142856,92.85714285714286,1937.642857142857,0.0444,63.66428571428571,0.0,0.0035714285714285,0.0607142857142857,0.2642857142857143,0.6785714285714286,1.3571428571428572,6.0,38.428229,-121.487572,N,ML,0.14492776851733127,1.4492776851733127
9,312134,3.0,5.0,1.342,222.14285714285717,92.85714285714286,955.5714285714286,0.0481214285714285,61.38214285714286,0.0,0.0035714285714285,0.0857142857142857,0.2964285714285714,0.7321428571428571,1.4428571428571428,6.0,38.412421,-121.484289,N,ML,0.07147283839808521,0.7147283839808521
10,312139,3.0,50.0,0.454,3.392857142857143,0.0,7485.821428571428,0.0781714285714285,64.13214285714285,0.0,0.0,0.0,0.0,0.0,0.3678571428571429,6.0,38.562537,-121.48957699999998,E,ML,0.5599088558362183,5.599088558362183
11,312188,3.0,50.0,0.692,0.0,0.0,3823.214285714286,0.0736964285714285,65.46785714285714,0.1035714285714285,0.2964285714285714,0.625,1.0714285714285714,1.55,2.028571428571429,6.0,38.551104,-121.429758,W,ML,0.2859608069410608,2.859608069410608
12,312205,3.0,50.0,0.468,0.0,0.0,3696.714285714286,0.0602857142857142,66.21428571428571,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,6.0,38.552893,-121.413693,W,ML,0.2764991238192931,2.764991238192931
13,312220,3.0,50.0,0.6900000000000001,0.0,0.0,4310.857142857143,0.0775142857142857,65.05714285714285,0.0,0.0,0.0,0.0,0.0,0.3714285714285714,6.0,38.560891000000005,-121.45953900000002,W,ML,0.32243450014959185,3.2243450014959185
14,312233,3.0,99.0,0.643,334.2857142857143,92.85714285714286,2715.1428571428573,0.0448,66.35,0.0,0.0,0.0,0.0142857142857142,0.0285714285714285,0.0642857142857143,6.0,38.468819,-121.416935,N,ML,0.20308159165705006,2.0308159165705004
15,312236,3.0,50.0,0.281,214.92857142857144,0.0,3696.714285714286,0.0602857142857142,66.21428571428571,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,6.0,38.553882,-121.437973,W,ML,0.2764991238192931,2.764991238192931
