,station,district,route,station_length,samples,percent_observed,total_flow,avg_occupancy,avg_speed,delay_35,delay_40,delay_45,delay_50,delay_55,delay_60,hour,Latitude,Longitude,direction_of_travel,lane_type,total_flow_normalization,dst_score
0,308511,3.0,50.0,4.200285714285714,231.07142857142856,78.57142857142857,323.42857142857144,0.0118535714285714,66.525,0.0,0.0,0.0071428571428571,0.0107142857142857,0.0142857142857142,0.0214285714285714,20.0,38.761062,-120.569835,E,ML,0.02242450054971722,0.2242450054971722
1,308512,3.0,50.0,3.995,166.75,0.0,926.5357142857144,0.0369928571428571,63.63928571428572,0.0,0.0,0.0,0.0,0.0,0.0107142857142857,20.0,38.761182,-120.569866,W,ML,0.06424015213795427,0.6424015213795427
2,311903,3.0,50.0,0.883,347.1428571428572,31.821428571428573,3249.3214285714284,0.040175,64.90714285714286,0.0,0.0071428571428571,0.0357142857142857,0.0785714285714285,0.1214285714285714,0.2178571428571429,20.0,38.566906,-121.505888,E,ML,0.22528748724755102,2.2528748724755103
3,311974,3.0,50.0,0.466,231.42857142857144,38.57142857142857,7676.928571428572,0.074125,66.29642857142856,0.0,0.0,0.0,0.0214285714285714,0.0607142857142857,0.1892857142857142,20.0,38.564153,-121.495585,E,ML,0.5322698863917751,5.322698863917751
4,312010,3.0,50.0,1.218,231.42857142857144,38.57142857142857,7716.0,0.0855428571428571,66.68928571428572,0.0,0.0,0.0,0.0035714285714285,0.0357142857142857,0.275,20.0,38.56381600000001,-121.49331599999998,W,ML,0.5349788532205505,5.349788532205505
5,312098,3.0,50.0,0.483,231.1071428571429,48.21428571428572,2294.5,0.0284821428571428,67.18928571428572,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.55902,-121.476106,E,ML,0.15908618179296957,1.5908618179296958
6,312103,3.0,50.0,0.954,347.1428571428572,0.0,5086.285714285715,0.0732142857142857,66.94285714285715,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,20.0,38.560995,-121.462999,W,ML,0.3526510236626024,3.526510236626024
7,312132,3.0,5.0,1.347,0.0,0.0,846.75,0.0393107142857142,64.73571428571428,0.0,0.0,0.0,0.0,0.0,0.0107142857142857,20.0,38.409782,-121.48412,S,ML,0.05870831311100326,0.5870831311100326
8,312133,3.0,5.0,0.8229999999999998,346.8928571428572,96.42857142857144,1318.9642857142858,0.0290857142857142,66.56071428571428,0.0,0.0071428571428571,0.0285714285714285,0.0607142857142857,0.125,0.2821428571428571,20.0,38.428229,-121.487572,N,ML,0.09144867820247422,0.9144867820247422
9,312134,3.0,5.0,1.342,230.89285714285717,96.42857142857144,826.3571428571429,0.0362571428571428,64.625,0.0214285714285714,0.0928571428571428,0.1857142857142857,0.3214285714285714,0.4928571428571429,0.6964285714285714,20.0,38.412421,-121.484289,N,ML,0.057294400808232886,0.5729440080823288
10,312139,3.0,50.0,0.454,0.0,0.0,7093.285714285715,0.0706642857142857,66.375,0.0,0.0,0.0,0.0,0.0,0.0321428571428571,20.0,38.562537,-121.48957699999998,E,ML,0.49180376581056057,4.918037658105606
11,312188,3.0,50.0,0.692,0.0,0.0,2700.3571428571427,0.0494964285714285,66.41428571428571,0.0821428571428571,0.1821428571428571,0.3071428571428571,0.4785714285714286,0.7214285714285714,0.9964285714285712,20.0,38.551104,-121.429758,W,ML,0.18722576044215092,1.8722576044215091
12,312205,3.0,50.0,0.468,0.0,0.0,3560.285714285714,0.0564714285714285,66.9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.552893,-121.413693,W,ML,0.24684779271203733,2.4684779271203734
13,312220,3.0,50.0,0.6900000000000001,0.0,0.0,2913.714285714286,0.0485142857142857,67.17142857142858,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.560891000000005,-121.45953900000002,W,ML,0.20201860124206378,2.0201860124206377
14,312233,3.0,99.0,0.643,346.2857142857143,96.42857142857144,1825.892857142857,0.0283928571428571,69.20357142857144,0.0,0.0,0.0035714285714285,0.0035714285714285,0.0107142857142857,0.0178571428571428,20.0,38.468819,-121.416935,N,ML,0.12659591327344222,1.2659591327344222
15,312236,3.0,50.0,0.281,222.8571428571429,0.0,3560.285714285714,0.0564714285714285,66.9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.553882,-121.437973,W,ML,0.24684779271203733,2.4684779271203734
16,312264,3.0,50.0,0.394,0.0,0.0,2820.6428571428573,0.0431964285714285,67.58571428571429,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.558665,-121.381217,W,ML,0.1955656144451818,1.9556561444518181
17,312326,3.0,80.0,0.404,462.4642857142857,85.71428571428571,1958.857142857143,0.028325,67.79642857142856,0.0,0.0,0.0,0.0035714285714285,0.0035714285714285,0.0035714285714285,20.0,38.632748,-121.502715,W,ML,0.13581481958379968,1.3581481958379968
18,312343,3.0,80.0,0.429,346.92857142857144,92.85714285714286,2021.857142857143,0.0356928571428571,68.36071428571428,0.0,0.0,0.0,0.0,0.0,0.025,20.0,38.633055,-121.501501,E,ML,0.14018284287992394,1.4018284287992393
19,312346,3.0,80.0,0.44,346.92857142857144,92.85714285714286,1820.6785714285716,0.0401857142857142,66.375,0.0,0.0,0.0035714285714285,0.0071428571428571,0.0071428571428571,0.0857142857142857,20.0,38.63434,-121.499686,W,ML,0.12623438753578115,1.2623438753578116
20,312382,3.0,99.0,0.367,346.75,92.89285714285714,1787.392857142857,0.038375,68.78928571428571,0.0,0.0,0.0,0.0,0.0035714285714285,0.0035714285714285,20.0,38.473227,-121.421498,N,ML,0.12392656570358851,1.239265657035885
21,312386,3.0,99.0,0.3729999999999999,347.1428571428572,96.42857142857144,2168.964285714286,0.0251821428571428,68.51785714285714,0.0,0.0,0.0035714285714285,0.0035714285714285,0.0071428571428571,0.0071428571428571,20.0,38.477038,-121.425542,N,ML,0.150382325848595,1.50382325848595
22,312388,3.0,99.0,0.341,347.1428571428572,96.42857142857144,2428.714285714286,0.0465571428571428,67.69642857142857,0.0,0.0,0.0,0.0,0.0,0.0214285714285714,20.0,38.48152799999999,-121.430345,N,ML,0.1683917552322184,1.6839175523221839
23,312420,3.0,99.0,0.322,334.2857142857143,89.28571428571429,2924.25,0.0631821428571428,66.36785714285715,0.0,0.0,0.0071428571428571,0.0178571428571428,0.0321428571428571,0.1035714285714285,20.0,38.484562,-121.433775,S,ML,0.20274908132843375,2.0274908132843374
24,312421,3.0,99.0,0.46,344.25,96.42857142857144,2613.678571428572,0.0794392857142857,65.24642857142857,0.0,0.0,0.0,0.0178571428571428,0.075,0.2642857142857143,20.0,38.488691,-121.437961,N,ML,0.18121601410445623,1.8121601410445622
25,312422,3.0,99.0,0.37,321.2857142857143,82.14285714285714,2214.785714285714,0.0473,66.46071428571429,0.0,0.0,0.0,0.0,0.0392857142857142,0.1142857142857142,20.0,38.494881,-121.444522,N,ML,0.15355929517338376,1.5355929517338376
26,312425,3.0,99.0,0.3489999999999999,334.0357142857143,85.71428571428571,2280.464285714286,0.0444285714285714,67.78214285714286,0.0,0.0,0.0035714285714285,0.0035714285714285,0.0107142857142857,0.0178571428571428,20.0,38.496957,-121.446721,N,ML,0.1581130337457038,1.5811303374570378
27,312439,3.0,80.0,0.664,461.6785714285714,92.85714285714286,2417.3928571428573,0.0410607142857142,69.475,0.0,0.0035714285714285,0.0035714285714285,0.0035714285714285,0.0142857142857142,0.0285714285714285,20.0,38.634771,-121.498277,E,ML,0.167606798664831,1.67606798664831
28,312513,3.0,99.0,0.535,446.25,92.85714285714286,1595.2142857142858,0.03305,68.95,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,20.0,38.502687,-121.45278999999998,N,ML,0.11060211368746348,1.1060211368746349
29,312514,3.0,99.0,0.377,344.4642857142857,96.42857142857144,2546.178571428572,0.0535571428571428,64.15,0.3714285714285714,0.6857142857142857,0.9642857142857144,1.2214285714285715,1.467857142857143,1.6892857142857145,20.0,38.509079,-121.459013,N,ML,0.17653598914432309,1.765359891443231
30,312517,3.0,99.0,0.359,346.82142857142856,96.42857142857144,2924.035714285714,0.0597607142857142,66.80714285714285,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,20.0,38.51012099999999,-121.459962,S,ML,0.2027342241063381,2.027342241063381
31,312520,3.0,99.0,0.394,344.57142857142856,96.42857142857144,2712.464285714286,0.0616857142857142,67.25714285714285,0.0,0.0,0.0035714285714285,0.0107142857142857,0.0142857142857142,0.0678571428571428,20.0,38.511704,-121.46048,N,ML,0.18806519349055575,1.8806519349055575
32,312523,3.0,99.0,0.434,347.10714285714283,96.42857142857144,2753.8571428571427,0.0574535714285714,67.46785714285714,0.0,0.0,0.0,0.0,0.0,0.0607142857142857,20.0,38.519594,-121.464642,N,ML,0.19093511355870088,1.9093511355870088
33,312525,3.0,99.0,0.248,347.1428571428572,64.60714285714286,2548.0,0.0652214285714285,64.25357142857142,0.0,0.0,0.0,0.0,0.0,0.0464285714285714,20.0,38.52335,-121.46665,N,ML,0.17666227553213618,1.7666227553213618
34,312527,3.0,99.0,0.594,346.85714285714283,64.60714285714286,3086.8928571428573,0.072325,64.96071428571429,0.0,0.0,0.0071428571428571,0.0142857142857142,0.0285714285714285,0.1464285714285714,20.0,38.526244,-121.468176,N,ML,0.21402571289904024,2.1402571289904024
35,312562,3.0,99.0,0.206,454.6428571428572,96.42857142857144,3206.3214285714284,0.0846642857142857,56.08928571428572,2.7857142857142856,3.4,3.9071428571428575,4.328571428571428,4.692857142857143,5.017857142857143,20.0,38.542279,-121.473702,N,ML,0.22230613801368845,2.2230613801368846
36,312564,3.0,99.0,0.329,614.8571428571429,96.42857142857144,2747.5,0.0433857142857142,67.92857142857143,0.0,0.0,0.0,0.0,0.0,0.0071428571428571,20.0,38.54542299999999,-121.473985,S,ML,0.19049434930319628,1.9049434930319629
37,312566,3.0,99.0,0.574,343.75,85.82142857142857,1670.7142857142858,0.0455785714285714,66.30714285714285,1.7035714285714287,1.8071428571428567,1.892857142857143,1.9607142857142856,2.0107142857142857,2.0642857142857145,20.0,38.555907,-121.474179,N,ML,0.11583680827250127,1.1583680827250127
38,312570,3.0,99.0,0.552,308.5,96.42857142857144,1658.5357142857142,0.0539071428571428,67.44642857142857,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.446758,-121.405805,S,ML,0.11499242281673121,1.149924228167312
39,312648,3.0,99.0,0.644,231.3571428571429,96.42857142857144,1606.892857142857,0.0512142857142857,67.73571428571428,0.0,0.0,0.0,0.0035714285714285,0.0071428571428571,0.0357142857142857,20.0,38.455428,-121.409707,N,ML,0.11141183229167698,1.1141183229167697
40,312651,3.0,99.0,0.503,346.8928571428572,96.42857142857144,1876.0,0.0411392857142857,68.93928571428572,0.0,0.0,0.0035714285714285,0.0107142857142857,0.0142857142857142,0.0214285714285714,20.0,38.456958,-121.410442,N,ML,0.13007002704014423,1.3007002704014423
41,312689,3.0,51.0,0.561,0.0,0.0,1816.5,0.0307892857142857,65.66071428571429,0.0,0.0,0.0,0.0,0.0,0.0178571428571428,20.0,38.56768,-121.46946,N,ML,0.12594467170491577,1.2594467170491577
42,312694,3.0,51.0,0.426,445.5357142857143,44.642857142857146,2673.785714285714,0.0475571428571428,66.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,20.0,38.575691,-121.465994,N,ML,0.185383464902289,1.8538346490228899
43,312745,3.0,51.0,0.427,345.75,96.42857142857144,3108.678571428572,0.0847142857142857,64.66071428571429,0.0,0.0071428571428571,0.025,0.0499999999999999,0.1107142857142857,0.2321428571428571,20.0,38.579355,-121.46446,N,ML,0.21553619714543243,2.155361971454324
44,312757,3.0,51.0,0.441,564.5714285714286,76.67857142857143,4564.928571428572,0.1257071428571428,64.19642857142857,0.0035714285714285,0.0249999999999999,0.0928571428571428,0.2321428571428571,0.4785714285714286,0.9714285714285714,20.0,38.596555,-121.443773,S,ML,0.3165034023038599,3.1650340230385994
45,312771,3.0,51.0,0.218,343.5,94.64285714285714,2882.464285714286,0.0696678571428571,65.22142857142858,0.0,0.0,0.0,0.0035714285714285,0.0035714285714285,0.0535714285714285,20.0,38.597705,-121.443157,S,ML,0.19985192301977991,1.9985192301977992
