,Unnamed: 0,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length,longitude,latitude,longitude_dst,latitude_dst,speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23
1191,1191,1192,MD/HD-400 - MD/HD-00,4,29,217,,277.3831820498884,,475.8992409243952,,,,337.35917801701146,4.438996437336811,-121.0904454,37.25152051,-117.9336964,34.13059933,66.20515873015873,66.16369047619048,65.91190476190476,65.70958994708995,67.10753968253968,65.38902116402116,57.89325396825396,54.03082010582011,53.889285714285705,56.72255291005291,57.60132275132274,58.891335978835976,58.98121693121692,58.39576719576719,58.47585978835978,60.3348544973545,59.38630952380952,55.78882275132276,60.79384920634921,64.82638888888889,65.75886243386245,67.14695767195767,67.15919312169314,66.92949735449736
1202,1202,1203,MD/HD-400 - IMD/HD-00,4,30,228,,305.0446902261896,,490.7439669701959,,,,363.0390584423484,4.521485883816878,-121.0904454,37.25152051,-118.2094508,33.76660473,67.68015873015872,67.74761904761904,67.43333333333334,66.87566137566138,67.41825396825396,67.48544973544972,64.75396825396825,59.72724867724868,57.37857142857142,59.1957671957672,61.24417989417989,61.84312169312169,61.231216931216935,59.0957671957672,57.16693121693122,55.547354497354505,53.77380952380951,53.60846560846561,56.48492063492064,63.153174603174605,65.62671957671958,67.57910052910054,67.87169312169311,68.08306878306877
1203,1203,1204,MD/HD-400 - MD/HD-100,4,9,229,,311.43644046306434,,501.0363394536455,,,,370.3228641457032,4.734432628751356,-121.0904454,37.25152051,-117.8737914,33.77699653,68.08373015873013,68.71904761904761,68.36369047619048,67.65958994708996,68.02896825396824,67.79973544973545,66.8468253968254,65.64153439153439,64.4142857142857,64.2582671957672,63.5816798941799,62.74490740740741,62.2401455026455,61.2207671957672,61.27407407407407,62.34735449735451,62.00595238095238,58.6334656084656,59.88670634920635,64.0281746031746,66.38207671957673,68.11481481481482,68.2824074074074,68.40449735449735
1209,1209,1210,MD/HD-400 - MD/HD-700,4,16,235,,313.39587516520044,,512.8985124832153,,,,359.6627343770622,4.223654049847581,-121.0904454,37.25152051,-122.3115236,41.29475959,66.28373015873015,66.48154761904762,66.28690476190476,65.4417328042328,65.53968253968253,65.67473544973545,66.61468253968253,64.9183201058201,64.38035714285714,63.98862433862434,64.27275132275132,64.43597883597883,64.59193121693121,64.42791005291005,65.3383597883598,66.07771164021165,66.59166666666667,66.21917989417989,66.2420634920635,66.60674603174604,66.69636243386245,66.54517195767195,66.37526455026455,66.42771164021163
1221,1221,1222,MD/HD-400 - MD-50,4,28,247,,315.745883990756,,530.0867318351144,,,,377.9051060565724,4.867239863070778,-121.0904454,37.25152051,-117.3528824,34.13377804,67.10694444444442,67.42797619047619,66.84940476190476,66.35423280423281,66.07003968253969,66.10152116402116,65.85396825396825,65.1933201058201,64.725,64.06898148148147,63.37989417989418,63.016335978835976,63.06514550264549,62.62612433862434,63.46514550264551,64.3598544973545,64.82738095238095,64.69239417989417,64.65277777777777,65.12460317460318,65.89636243386244,67.12374338624339,67.26812169312169,67.59199735449735
1227,1227,1228,MD/HD-400 - MD-50,4,23,253,,327.626732707284,,543.6012692259177,,,,389.6602248667132,4.968432510833681,-121.0904454,37.25152051,-117.2788595,34.06438646,66.790873015873,66.35833333333333,66.2797619047619,65.59351851851852,66.23253968253968,66.33902116402116,65.51825396825396,64.15046296296296,63.16428571428571,63.4707671957672,62.72632275132276,62.22169312169312,60.86335978835979,60.35291005291005,59.293716931216935,55.86699735449736,54.29880952380952,53.33525132275132,56.43849206349206,63.82460317460317,65.5160052910053,67.10410052910052,67.47526455026455,67.3473544973545
1229,1229,1230,MD/HD-400 - MD-50,4,27,255,,334.71575422974,,553.900424684379,,,,397.8048347307128,5.073972635664762,-121.0904454,37.25152051,-117.2437416,33.94265056,68.38373015873016,68.5672619047619,68.31726190476192,67.94530423280425,67.8861111111111,67.53544973544973,66.84682539682541,66.71474867724868,66.57321428571429,66.49041005291005,66.76203703703705,66.62883597883598,66.40978835978837,65.55469576719577,66.26157407407408,67.01699735449736,67.23630952380952,66.96917989417989,67.35277777777779,68.09424603174602,68.31243386243386,68.58981481481482,68.65383597883599,68.76521164021165
1243,1243,1244,MD/HD-400 - MD-750,4,7,269,,348.15886021446573,,574.8910095098993,,,,401.5397671108415,4.744262206401349,-121.0904454,37.25152051,-122.6269735,41.74003231,66.28373015873015,66.48154761904762,66.28690476190476,65.4417328042328,65.53968253968253,65.67473544973545,66.61468253968253,64.9183201058201,64.38035714285714,63.98862433862434,64.27275132275132,64.43597883597883,64.59193121693121,64.42791005291005,65.3383597883598,66.07771164021165,66.59166666666667,66.21917989417989,66.2420634920635,66.60674603174604,66.69636243386245,66.54517195767195,66.37526455026455,66.42771164021163
1245,1245,1246,MD/HD-400 - Location 204,4,247,271,,358.87692967561406,,575.4769723042843,,,,423.5323335610572,5.397144446662662,-121.0904454,37.25152051,-117.4440583,33.27245366,67.24265873015872,67.72261904761905,67.63333333333335,67.1149470899471,66.81468253968254,66.56223544973545,65.58253968253968,65.95939153439154,65.75,65.33683862433861,65.04596560846562,64.22169312169314,64.20621693121693,63.61898148148149,64.28121693121693,65.0348544973545,65.82738095238095,65.58167989417989,65.02599206349207,65.84960317460317,66.60886243386244,66.98088624338624,67.06633597883598,67.39199735449736
1249,1249,1250,MD/HD-400 - MD-50,4,8,275,,365.4892927652475,,586.1246309921221,,,,430.7717140011032,5.485625742963447,-121.0904454,37.25152051,-117.3847916,33.2067781,65.58373015873016,65.6047619047619,65.24404761904762,64.5399470899471,64.66468253968253,64.58902116402116,64.77003968253968,64.3540343915344,64.66785714285714,65.03683862433863,65.39239417989418,65.16633597883597,65.06693121693121,64.45648148148149,64.3883597883598,64.50628306878306,65.42380952380952,65.34417989417989,65.5938492063492,66.4656746031746,66.37314814814816,66.48267195767195,66.28240740740742,66.2741402116402
1252,1252,1253,MD/HD-400 - Location 203,4,246,278,,370.29868611666666,,592.9439670220397,,,,436.3585069406749,5.404440825484809,-121.0904454,37.25152051,-117.4364377,33.26948554,66.29444444444444,66.55119047619047,66.38690476190476,65.7774470899471,65.76468253968252,65.74794973544974,65.96646825396826,66.14867724867725,66.02857142857142,65.72255291005291,63.89060846560847,62.90383597883598,62.18835978835979,61.64398148148148,61.433002645502654,61.80271164021165,62.43095238095238,62.70132275132275,63.717063492063495,64.58710317460317,64.87671957671958,65.73624338624339,65.94490740740741,66.57771164021162
1260,1260,1261,MD/HD-400 - MD/HD-100,4,22,286,,377.72421593175,,618.3460009857325,,,,446.9974818354133,5.644333646119602,-121.0904454,37.25152051,-116.5450715,33.90568276,65.23611111111111,65.53333333333333,65.25833333333334,64.61851851851853,64.7111111111111,65.03425925925926,64.65277777777777,64.5462962962963,63.98333333333333,64.20648148148148,64.3787037037037,63.74074074074073,63.87407407407407,63.214814814814815,64.12407407407407,65.22592592592594,65.36666666666666,65.49537037037037,65.36111111111111,65.45555555555556,65.3564814814815,66.18148148148148,65.94907407407408,66.15092592592592
1265,1265,1266,MD/HD-400 - MD/HD-00,4,17,291,,409.4086846326288,,641.9926206425341,,,,476.7783084744243,5.965748436768138,-121.0904454,37.25152051,-117.1609002,32.76272337,68.94265873015871,69.39761904761906,69.09940476190476,68.4024470899471,68.35218253968253,68.23723544973544,68.63253968253969,67.71474867724868,67.19821428571429,66.7600529100529,66.22810846560847,65.66097883597882,64.90085978835978,64.48148148148147,63.047288359788354,56.35806878306879,54.35773809523808,57.00489417989418,61.11527777777778,66.8906746031746,67.83921957671959,68.82195767195768,68.82883597883598,69.04021164021165
1280,1280,1281,MD/HD-400 - MD-150,4,24,306,,416.9225971755827,,702.1591706529746,,,,497.7582318890479,6.456924778091166,-121.0904454,37.25152051,-115.7237368,33.66096405,66.73373015873014,66.86190476190475,66.56011904761905,65.94887566137567,66.07361111111109,66.15509259259258,66.59861111111111,66.48617724867725,66.43928571428572,66.57791005291004,66.67096560846561,66.61455026455027,66.56693121693121,66.1582671957672,66.53300264550265,67.05449735449736,67.47916666666666,67.33703703703704,67.34027777777777,67.33888888888889,67.29636243386244,67.32731481481483,67.32169312169312,67.15806878306879
1283,1283,1284,MD/HD-400 - MD-50,4,18,309,,451.8942387640604,,717.6982309162892,,,,526.4108814033336,6.433618261046798,-121.0904454,37.25152051,-116.4831912,32.76070503,65.26051587301588,65.42619047619047,65.2154761904762,64.46137566137567,64.57003968253966,64.45687830687831,64.03789682539681,62.79332010582012,62.21607142857143,60.87255291005291,60.25846560846561,60.018121693121685,60.208002645502646,59.9707671957672,60.11157407407407,59.4723544973545,60.65416666666667,61.29417989417989,63.29742063492064,64.62996031746033,65.26243386243387,65.44338624338624,65.23776455026456,65.4759259259259
1293,1293,1294,MD/HD-400 - MD/HD-100,4,19,319,,494.43140047489055,,800.2580127773523,,,,586.88346727924,6.932581242137663,-121.0904454,37.25152051,-115.8004774,32.77077768,65.47301587301587,65.68333333333332,65.43690476190477,64.82566137566138,64.89682539682539,64.88902116402116,65.02003968253968,64.91296296296296,64.74642857142857,64.7832671957672,64.79239417989417,64.68419312169311,64.58121693121691,64.12076719576719,64.55978835978836,65.17056878306879,65.53095238095237,65.51560846560847,65.57242063492063,65.63888888888889,65.58564814814815,65.70231481481481,65.70562169312169,65.80628306878307
1296,1296,1297,MD/HD-400 - MD/HD-200,4,25,322,,475.7562554360688,,813.4366074894479,,,,572.7196910775981,7.181118917217503,-121.0904454,37.25152051,-114.901639,33.60901,65.95873015873015,66.23333333333333,65.99761904761905,65.33994708994709,65.40396825396826,65.35687830687829,65.46825396825398,65.06296296296296,64.98571428571428,65.0100529100529,64.91560846560847,64.61455026455026,64.23121693121693,63.39576719576719,63.11693121693122,63.297354497354505,63.3952380952381,63.56560846560846,65.29206349206349,65.93174603174603,65.82671957671957,66.13624338624338,66.17169312169312,66.29735449735449
1298,1298,1299,MD/HD-400 - MD-150,4,20,324,,505.221969341138,,850.3964008502464,,,,599.5647046623412,7.631939660267191,-121.0904454,37.25152051,-114.9572274,32.70938305,65.4140873015873,65.64583333333334,65.39047619047619,64.78101851851852,64.85218253968253,65.01580687830688,64.92718253968255,64.93439153439152,64.72321428571429,64.76719576719577,64.72810846560846,64.5931216931217,64.49193121693122,64.09219576719578,64.35621693121692,65.0598544973545,65.38095238095238,65.44775132275132,65.5045634920635,65.54603174603176,65.53564814814816,65.6505291005291,65.62705026455026,65.72949735449737
1300,1300,1301,MD/HD-500 - MD/HD-500,5,5,1,,0.0,,0.0,,,,0.0,0.0,-121.5762612,38.67137,-121.5762612,38.67137,65.25357142857142,64.50357142857142,64.35714285714286,64.83571428571427,65.51071428571427,65.57499999999999,61.87500000000001,60.460714285714296,60.01428571428571,58.825,58.46785714285715,59.02499999999999,59.73571428571429,59.91071428571428,61.20357142857143,63.396428571428565,64.47500000000001,64.14999999999999,63.88928571428571,63.489285714285735,63.76785714285715,65.7357142857143,65.93571428571428,65.28214285714286
1305,1305,1306,MD/HD-500 - MD/HD-100,5,43,6,,22.79506514091205,,28.787860549053832,,,,23.908872668436256,0.165915382861457,-121.5762612,38.67137,-121.6941664,38.55458916,66.70535714285714,66.2375,65.86964285714285,66.0625,66.23214285714286,66.8625,63.46964285714286,62.08928571428572,60.90357142857143,60.27857142857144,59.39642857142857,58.801785714285714,58.45178571428572,56.285714285714285,52.62857142857143,48.68035714285714,47.61071428571429,47.47142857142857,53.27678571428571,60.08928571428572,63.59107142857143,65.85535714285714,67.01249999999999,66.68928571428572
1306,1306,1307,MD/HD-500 - MD/HD-200,5,36,7,,32.75340855956719,,37.5566158174798,,,,33.826452007611,0.324651480927636,-121.5762612,38.67137,-121.2634409,38.75823882,65.11964285714285,64.725,64.64464285714286,64.89642857142857,65.26249999999999,65.24642857142857,63.212500000000006,62.08214285714286,61.93214285714285,61.4875,60.91071428571429,61.16607142857143,61.82678571428572,60.93928571428571,61.81964285714286,61.90535714285714,62.61607142857143,61.16428571428571,63.00178571428572,64.00535714285715,64.13928571428573,65.16428571428571,65.275,65.11071428571428
1320,1320,1321,MD/HD-500 - MD-550,5,14,21,,45.005559267071256,,81.57641795819964,,,,55.913062856337696,0.759127788131235,-121.5762612,38.67137,-122.1534186,39.16514466,67.18571428571427,66.73035714285714,66.68571428571428,66.84642857142856,67.06071428571428,67.02142857142857,64.95178571428572,64.54107142857143,64.02142857142857,62.64642857142857,62.27857142857143,62.91071428571428,63.2875,63.49464285714285,64.66607142857143,66.15714285714286,66.54107142857144,66.48392857142858,66.24285714285713,66.09642857142858,66.32857142857144,67.11785714285715,67.37142857142857,66.97321428571428
