,Unnamed: 0,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length,longitude,latitude,longitude_dst,latitude_dst,speed_0,speed_1,speed_2,speed_3,speed_4,speed_5,speed_6,speed_7,speed_8,speed_9,speed_10,speed_11,speed_12,speed_13,speed_14,speed_15,speed_16,speed_17,speed_18,speed_19,speed_20,speed_21,speed_22,speed_23
4639,4639,4640,MD-650 - MD-250,15,35,90,,219.2206235555086,,342.2623834990556,,,,245.28176863904008,2.948351663691284,-122.3519506,40.54784215,-121.2161099,37.82666758,66.67142857142858,66.3125,66.40892857142858,66.16071428571428,66.09642857142858,66.54642857142858,64.58392857142857,62.39821428571428,61.33928571428572,59.99285714285715,60.04107142857143,60.22321428571429,60.62678571428572,61.70892857142857,63.158928571428575,64.6875,65.93928571428572,66.48035714285714,66.44285714285715,66.87142857142858,66.9857142857143,66.67142857142856,66.50535714285714,66.15535714285713
4654,4654,4655,MD-650 - MD/HD-300,15,38,105,,239.33228514566483,,370.68917236672496,,,,263.6771439841378,2.49716181520767,-122.3519506,40.54784215,-120.1676519,39.33728171,64.48928571428571,64.46428571428572,64.78750000000001,64.52142857142857,64.82678571428572,64.9125,66.04107142857143,64.27499999999999,63.83928571428572,63.52857142857143,63.62142857142857,63.414285714285725,63.79464285714286,64.13035714285714,65.49464285714288,65.89642857142857,66.02321428571429,65.32142857142857,65.01964285714286,65.35,65.4625,65.11785714285713,64.88749999999999,64.77678571428571
4666,4666,4667,MD-650 - MD/HD-400,15,4,117,,253.80685251132536,,413.0287345325096,,,,292.0371854504082,3.529147638060739,-122.3519506,40.54784215,-121.0904454,37.25152051,66.28373015873015,66.48154761904762,66.28690476190476,65.4417328042328,65.53968253968253,65.67473544973545,66.61468253968253,64.9183201058201,64.38035714285714,63.98862433862434,64.27275132275132,64.43597883597883,64.59193121693121,64.42791005291005,65.3383597883598,66.07771164021165,66.59166666666667,66.21917989417989,66.2420634920635,66.60674603174604,66.69636243386245,66.54517195767195,66.37526455026455,66.42771164021163
4669,4669,4670,MD-650 - MD/HD-200,15,34,120,,281.32993004704645,,431.77175755181867,,,,313.5020004048659,3.676460434176331,-122.3519506,40.54784215,-120.5670424,37.33338861,62.63392857142856,61.13749999999999,61.86607142857143,62.33749999999999,63.08392857142858,64.50535714285715,63.783928571428575,62.59285714285713,60.46607142857143,60.35714285714286,60.51785714285714,60.94642857142857,61.525000000000006,62.325,63.36071428571428,63.79642857142857,64.21607142857144,64.0767857142857,63.33392857142857,63.83392857142857,64.20357142857144,64.21964285714284,63.35714285714285,63.01785714285714
4685,4685,4686,MD-650 - MD-350,15,12,136,,295.99356183769737,,492.9689164646084,,,,345.7281398449693,4.26942981362301,-122.3519506,40.54784215,-120.6254974,36.64272216,66.375,66.12857142857143,66.04107142857143,65.57142857142857,65.07142857142857,65.08214285714286,62.67857142857143,61.99285714285713,62.25357142857143,61.95535714285715,62.95892857142858,64.03392857142858,64.94464285714287,65.67678571428571,65.57857142857144,64.85892857142856,64.2625,63.47321428571428,62.56071428571428,62.88214285714286,63.39107142857144,66.01607142857142,66.31428571428572,66.27857142857141
4686,4686,4687,MD-650 - MD-150,15,33,137,,317.07207197136574,,506.8157684375454,,,,358.73979498666006,4.441687752959917,-122.3519506,40.54784215,-119.9169065,36.83281249,65.13749999999999,64.88392857142858,64.425,63.91964285714285,64.52321428571429,65.19285714285714,65.51964285714284,63.88214285714284,62.89107142857143,61.23571428571429,60.68928571428572,61.02678571428572,61.06785714285715,61.28750000000001,62.119642857142864,62.71964285714286,64.00535714285714,64.62321428571428,64.54821428571428,65.23928571428573,65.08928571428572,65.06607142857143,64.86785714285715,64.42142857142858
4705,4705,4706,MD-650 - MD/HD-300,15,3,156,,339.54930229359064,,574.395858150715,,,,401.24650917640565,5.02748413626685,-122.3519506,40.54784215,-120.0797684,36.06318762,66.19464285714287,66.2,65.79464285714286,65.87321428571428,65.79107142857143,66.18035714285715,65.93571428571428,64.23035714285714,64.5,64.15178571428572,64.85357142857143,64.88928571428572,64.36785714285715,63.66785714285714,63.8,63.15357142857143,62.8125,62.54642857142856,62.85535714285714,64.0125,64.84464285714287,66.4125,66.44642857142856,66.10357142857143
4707,4707,4708,MD-650 - MD/HD-100,15,32,158,,363.10323904647714,,580.9695649782002,,,,413.24674721528936,5.149544918844875,-122.3519506,40.54784215,-119.4004799,36.32774805,66.21964285714286,65.78571428571428,65.55357142857143,65.63392857142858,66.1625,66.7875,66.46607142857142,65.09107142857142,63.78035714285714,62.16607142857143,62.18214285714286,62.59464285714287,62.94285714285715,63.33035714285714,63.98928571428573,64.75535714285715,65.96071428571429,66.01607142857144,65.56428571428572,66.16607142857143,65.95357142857144,66.53392857142858,66.69464285714285,66.09107142857142
4729,4729,4730,MD-650 - MD-250,15,11,180,,388.5915336576711,,658.3214811093969,,,,462.0332984246013,5.802533573095778,-122.3519506,40.54784215,-119.510578,35.48787441,66.4125,65.94464285714287,66.01428571428572,65.54642857142858,65.86964285714286,66.65535714285716,65.94821428571429,64.09464285714286,63.505357142857136,63.40178571428572,64.44642857142857,64.28214285714287,63.675,62.458928571428565,62.01785714285715,62.57321428571429,62.658928571428575,62.82499999999999,62.5625,62.86607142857143,63.5982142857143,66.36785714285715,66.0375,65.72321428571428
4731,4731,4732,MD-650 - MD-50,15,31,182,,403.3416328338348,,659.1644303631217,,,,464.2558491990312,5.817626394790381,-122.3519506,40.54784215,-119.2185262,35.64566432,66.95892857142857,66.46785714285714,66.34464285714284,66.26964285714286,66.33214285714286,67.66428571428573,67.375,65.58035714285714,64.3875,63.989285714285714,64.32321428571429,64.08928571428572,64.375,64.69464285714285,64.83392857142859,65.90535714285714,66.11607142857143,66.60357142857143,65.97142857142856,66.47142857142856,67.2357142857143,67.40535714285713,66.86428571428571,66.51964285714284
4748,4748,4749,MD-650 - Location 195,15,238,199,,425.6031561559698,,734.0414881342145,,,,510.41191256755394,6.520537823790853,-122.3519506,40.54784215,-118.9511922,34.98387429,66.61785714285715,66.09642857142856,65.93392857142857,65.60535714285714,66.60000000000001,66.37857142857143,64.82499999999999,63.18214285714284,62.825,62.24107142857144,62.8232142857143,63.72321428571429,65.06071428571428,65.71964285714286,66.63035714285715,66.29107142857143,66.25892857142857,64.69999999999999,63.20535714285714,63.9,64.38392857142858,66.65,66.8,66.40714285714284
4749,4749,4750,MD-650 - Location 187,15,230,200,,428.0227131123455,,735.0998932998148,,,,512.8818132157627,6.518686613672086,-122.3519506,40.54784215,-118.9423972,34.99278143,66.50357142857143,66.33035714285714,65.90535714285714,65.80892857142857,65.15357142857142,66.02857142857144,64.71607142857142,63.71964285714286,64.06607142857143,64.26964285714286,63.962500000000006,63.66964285714286,63.10714285714286,63.176785714285714,63.68035714285716,64.03750000000001,64.65892857142859,64.52142857142857,63.698214285714286,64.94821428571429,65.06250000000001,66.56964285714285,66.14107142857142,66.43392857142857
4751,4751,4752,MD-650 - MD/HD-200,15,2,202,,430.7436112210775,,742.2517505775072,,,,516.6065569361516,6.542319610071798,-122.3519506,40.54784215,-118.9387628,34.96606411,66.96607142857142,66.82142857142858,66.48214285714286,66.10714285714286,66.06785714285714,66.45535714285714,66.18928571428572,65.1875,65.24285714285713,65.06607142857143,64.66964285714285,64.36785714285715,63.92857142857143,63.78928571428571,64.16428571428571,64.57678571428572,65.19107142857143,65.28571428571428,64.5875,65.65357142857144,65.48928571428573,67.06607142857143,66.77678571428571,66.82142857142856
4763,4763,4764,MD-650 - MD-150,15,10,214,,481.1113242215574,,827.3234831747818,,,,576.2665046806263,7.331160667507019,-122.3519506,40.54784215,-118.4902995,34.31584212,65.75,65.65892857142858,65.60357142857143,65.42142857142858,65.65892857142858,65.68392857142858,64.2642857142857,58.09464285714286,56.79821428571429,61.14285714285714,61.92142857142858,62.28214285714286,62.635714285714286,62.63928571428572,63.15535714285716,62.78928571428571,62.5875,61.20892857142857,61.55,62.91071428571428,64.03214285714287,65.92142857142856,65.73749999999998,65.52499999999999
4783,4783,4784,MD-650 - MD/HD-00,15,26,234,,539.2701212311435,,885.417485013863,,,,635.6749538077532,7.794291433452741,-122.3519506,40.54784215,-118.0638723,34.03869644,66.30714285714285,66.19285714285715,65.87142857142857,65.66428571428571,66.33214285714286,66.64285714285714,62.96607142857143,60.4625,60.40357142857143,59.34107142857143,60.5375,60.19464285714286,61.346428571428575,62.22142857142856,62.898214285714296,63.73392857142857,64.2625,62.55357142857143,62.744642857142864,65.08571428571429,65.89642857142857,66.40178571428572,66.09285714285713,66.21964285714284
4784,4784,4785,MD-650 - MD/HD-00,15,21,235,,537.1386911603823,,888.8872795889765,,,,633.3686819915836,7.808114042244026,-122.3519506,40.54784215,-117.9998628,34.06477768,65.79464285714286,65.37142857142857,66.08035714285714,65.74821428571428,66.10535714285714,66.17500000000001,66.48035714285714,65.09107142857141,64.08035714285714,63.48035714285714,63.455357142857146,63.47500000000001,63.725,62.13749999999999,59.69285714285715,58.68928571428572,58.58035714285714,58.38214285714285,59.601785714285725,63.12857142857142,66.25714285714287,66.50892857142858,65.97321428571428,65.84285714285713
4785,4785,4786,MD-650 - MD/HD-00,15,29,236,,530.27565186771,,888.928563722516,,,,628.5830494530126,7.790844177530744,-122.3519506,40.54784215,-117.9336964,34.13059933,65.69999999999999,65.37857142857143,65.43214285714285,65.6142857142857,67.025,65.47857142857143,58.58571428571428,53.323214285714286,52.86964285714286,55.24821428571428,56.4,58.0125,58.425,58.56071428571428,58.76607142857144,60.06071428571428,59.04464285714286,55.033928571428575,59.98035714285714,64.35535714285714,65.45892857142859,66.4625,66.31964285714287,65.90535714285713
4792,4792,4793,MD-650 - IMD/HD-00,15,30,243,,557.9371600440103,,903.7732897683146,,,,654.26292987835,7.946062647377085,-122.3519506,40.54784215,-118.2094508,33.76660473,67.175,66.96249999999999,66.95357142857142,66.78035714285713,67.33571428571429,67.57499999999999,65.44642857142856,59.019642857142856,56.35892857142856,57.721428571428575,60.04285714285714,60.96428571428572,60.67500000000001,59.260714285714286,57.45714285714287,55.27321428571429,53.43214285714285,52.85357142857143,55.67142857142857,62.68214285714285,65.32678571428572,66.89464285714286,67.03214285714284,67.05892857142857
4809,4809,4810,MD-650 - MD-50,15,28,260,,568.6383538085777,,943.1160546332344,,,,669.1289774925726,8.131913665255388,-122.3519506,40.54784215,-117.3528824,34.13377804,66.60178571428571,66.64285714285714,66.36964285714285,66.25892857142856,65.98750000000001,66.19107142857143,66.54642857142858,64.48571428571428,63.70535714285714,62.59464285714286,62.17857142857143,62.1375,62.50892857142857,62.79107142857143,63.75535714285716,64.08571428571429,64.4857142857143,63.93749999999999,63.83928571428571,64.65357142857142,65.59642857142858,66.43928571428572,66.42857142857142,66.56785714285712
4815,4815,4816,MD-650 - MD-50,15,23,266,,580.5192025251062,,956.6305920240388,,,,680.8840963027133,8.232039748527455,-122.3519506,40.54784215,-117.2788595,34.06438646,66.28571428571428,65.57321428571429,65.8,65.49821428571427,66.15,66.42857142857143,66.21071428571429,63.44285714285714,62.144642857142856,61.99642857142857,61.525000000000006,61.34285714285715,60.307142857142864,60.51785714285714,59.58392857142859,55.59285714285714,53.957142857142856,52.58035714285714,55.625,63.35357142857143,65.21607142857144,66.41964285714286,66.63571428571429,66.32321428571427
4816,4816,4817,MD-650 - MD-50,15,27,267,,587.6082240475619,,966.9297474824992,,,,689.0287061667134,8.349704678050148,-122.3519506,40.54784215,-117.2437416,33.94265056,67.87857142857143,67.78214285714286,67.8375,67.85,67.80357142857143,67.625,67.53928571428571,66.00714285714285,65.55357142857143,65.01607142857142,65.5607142857143,65.75,65.85357142857143,65.71964285714284,66.55178571428573,66.74285714285715,66.89464285714286,66.21428571428571,66.53928571428571,67.62321428571428,68.0125,67.90535714285714,67.81428571428572,67.74107142857142
4838,4838,4839,MD-650 - MD/HD-100,15,22,289,,630.6166857495721,,1031.3753237838537,,,,738.2213532714131,8.822672645216386,-122.3519506,40.54784215,-116.5450715,33.90568276,64.73095238095237,64.74821428571428,64.77857142857144,64.52321428571429,64.62857142857142,65.12380952380953,65.34523809523809,63.83869047619048,62.96369047619048,62.73214285714286,63.17738095238096,62.86190476190476,63.31785714285715,63.37976190476191,64.41428571428573,64.9517857142857,65.02499999999999,64.74047619047619,64.54761904761905,64.98452380952381,65.05654761904762,65.49702380952381,65.10952380952381,65.1267857142857
4841,4841,4842,MD-650 - MD/HD-00,15,17,292,,662.3011544504504,,1055.0219434406563,,,,768.002179910427,9.356792404680617,-122.3519506,40.54784215,-117.1609002,32.76272337,68.4375,68.61250000000001,68.61964285714286,68.30714285714285,68.26964285714286,68.3267857142857,69.32499999999999,67.00714285714284,66.17857142857143,65.28571428571429,65.02678571428572,64.78214285714286,64.34464285714286,64.64642857142857,63.337500000000006,56.08392857142857,54.01607142857142,56.25,60.301785714285714,66.41964285714286,67.53928571428573,68.1375,67.98928571428571,68.01607142857142
4856,4856,4857,MD-650 - MD-150,15,24,307,,669.8150669934054,,1115.1884934510963,,,,788.9821033250483,9.55804219879656,-122.3519506,40.54784215,-115.7237368,33.66096405,66.22857142857143,66.0767857142857,66.08035714285714,65.85357142857143,65.99107142857142,66.24464285714285,67.29107142857143,65.77857142857142,65.41964285714286,65.10357142857143,65.46964285714286,65.7357142857143,66.01071428571429,66.32321428571429,66.8232142857143,66.78035714285714,67.13749999999999,66.58214285714286,66.52678571428571,66.86785714285713,66.99642857142858,66.64285714285714,66.48214285714285,66.13392857142856
4859,4859,4860,MD-650 - MD-50,15,18,310,,704.7867085818812,,1130.727553714407,,,,817.6347528393356,9.750523694403324,-122.3519506,40.54784215,-116.4831912,32.76070503,64.75535714285715,64.64107142857142,64.7357142857143,64.36607142857143,64.48749999999998,64.54642857142858,64.73035714285713,62.08571428571429,61.19642857142857,59.39821428571429,59.057142857142864,59.13928571428572,59.65178571428572,60.135714285714286,60.40178571428572,59.198214285714286,60.3125,60.53928571428571,62.48392857142858,64.15892857142858,64.9625,64.75892857142857,64.39821428571429,64.4517857142857
4868,4868,4869,MD-650 - MD/HD-100,15,19,319,,747.3238702927117,,1213.287335575467,,,,878.1073387152423,10.168565174284822,-122.3519506,40.54784215,-115.8004774,32.77077768,64.96785714285713,64.89821428571427,64.95714285714286,64.73035714285714,64.81428571428572,64.97857142857143,65.7125,64.20535714285714,63.72678571428571,63.308928571428574,63.59107142857143,63.80535714285715,64.025,64.28571428571428,64.85000000000001,64.89642857142857,65.18928571428572,64.76071428571429,64.75892857142858,65.16785714285714,65.28571428571428,65.01785714285714,64.86607142857142,64.78214285714284
